SeniorCitizen,tenure,MonthlyCharges,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,charges_per_tenure,total_services,charge_per_service,is_high_value,is_early_tenure,is_loyal,monthly_to_total_ratio,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,PaperlessBilling_Yes
-0.40237723751677046,1.5498465797127094,0.9196356834543741,-0.9980648264399984,-0.33131188756416124,1.0537423878389165,-0.6754823800057012,0.9407358957534817,-0.4429837611014263,-1.2965136884116895,-0.4429837611014263,1.6653565735694893,-1.1164212999138265,-0.4429837611014263,1.3265642853655772,-1.1020332171927698,-0.4429837611014263,1.3363512781515199,-1.2694269694853586,-0.4429837611014263,1.624921600305599,1.0931866882030792,-0.4429837611014263,-0.8756968195591988,1.091587261165922,-0.4429837611014263,-0.8713887902969404,-1.4521602145326231,-0.46932810783340245,2.1581321198145735,-0.5282364589660438,1.9421143641275775,-0.9619812500292954,-0.5398445564147902,-0.605976370249702,0.4429837611014261,0.17459549076788258,1.6581413063789556,-0.6049517294840869,1.3430568733695634,-0.590211317541775,0.8619650525667389,1.0094881093764196,1.5648807540928709,0.3157853860856097,-1.499803291586591
-0.40237723751677046,-0.07372445877896644,-1.1248848919157572,-0.9980648264399984,3.018304013635315,-0.9489985517720938,1.4804235159939476,-1.0629976006167499,-0.4429837611014263,0.7712992226291592,-0.4429837611014263,-0.6004720045369152,0.8957192057131007,-0.4429837611014263,-0.7538270184353849,-1.1020332171927698,-0.4429837611014263,1.3363512781515199,-1.2694269694853586,-0.4429837611014263,1.624921600305599,1.0931866882030792,-0.4429837611014263,-0.8756968195591988,1.091587261165922,-0.4429837611014263,-0.8713887902969404,0.6886292504039226,-0.46932810783340245,-0.46336366101901144,-0.5282364589660438,-0.5149027361471645,1.0395213004094903,-0.5398445564147902,-0.616541849303725,0.4429837611014261,-1.6042615101260416,-0.60308490968348,-0.6049517294840869,-0.7445701070656254,-0.5286712169302286,0.8619650525667389,-0.9906010687116655,-0.6390263266926556,-3.1667076567276573,-1.499803291586591
-0.40237723751677046,1.6747366595966844,0.768382885786686,-0.9980648264399984,-0.33131188756416124,1.0537423878389165,-0.6754823800057012,0.9407358957534817,-0.4429837611014263,0.7712992226291592,-0.4429837611014263,-0.6004720045369152,-1.1164212999138265,-0.4429837611014263,1.3265642853655772,-1.1020332171927698,-0.4429837611014263,1.3363512781515199,-1.2694269694853586,-0.4429837611014263,1.624921600305599,1.0931866882030792,-0.4429837611014263,-0.8756968195591988,1.091587261165922,-0.4429837611014263,-0.8713887902969404,-1.4521602145326231,-0.46932810783340245,2.1581321198145735,-0.5282364589660438,1.9421143641275775,-0.9619812500292954,-0.5398445564147902,-0.6181804661179187,0.4429837611014261,0.04299637590583235,1.6581413063789556,-0.6049517294840869,1.3430568733695634,-0.5941210944339315,-1.1601398421226288,1.0094881093764196,-0.6390263266926556,0.3157853860856097,-1.499803291586591
-0.40237723751677046,-1.0312150712227752,0.5632354130879822,1.0019389257177855,-0.33131188756416124,-0.9489985517720938,-0.6754823800057012,0.9407358957534817,-0.4429837611014263,0.7712992226291592,-0.4429837611014263,-0.6004720045369152,-1.1164212999138265,-0.4429837611014263,1.3265642853655772,0.9074136644876452,-0.4429837611014263,-0.7483062397958936,0.7877570148091404,-0.4429837611014263,-0.6154143066421973,1.0931866882030792,-0.4429837611014263,-0.8756968195591988,-0.9160971693017947,-0.4429837611014263,1.1475933717935862,0.6886292504039226,-0.46932810783340245,-0.46336366101901144,-0.5282364589660438,-0.5149027361471645,1.0395213004094903,-0.5398445564147902,1.3067277943851952,0.4429837611014261,-0.13549437758522478,-0.60308490968348,1.6530244501537614,-0.7445701070656254,0.4945821817986042,0.8619650525667389,-0.9906010687116655,-0.6390263266926556,0.3157853860856097,-1.499803291586591
-0.40237723751677046,0.8837661536648422,-0.9545081773015797,-0.9980648264399984,3.018304013635315,-0.9489985517720938,1.4804235159939476,-1.0629976006167499,-0.4429837611014263,-1.2965136884116895,-0.4429837611014263,1.6653565735694893,0.8957192057131007,-0.4429837611014263,-0.7538270184353849,0.9074136644876452,-0.4429837611014263,-0.7483062397958936,0.7877570148091404,-0.4429837611014263,-0.6154143066421973,-0.9147568396060011,-0.4429837611014263,1.1419477354084393,1.091587261165922,-0.4429837611014263,-0.8713887902969404,0.6886292504039226,-0.46932810783340245,-0.46336366101901144,1.8930915937861879,-0.5149027361471645,-0.9619812500292954,-0.5398445564147902,-0.6663082884078709,0.4429837611014261,-1.4560234267182144,-0.60308490968348,-0.6049517294840869,1.3430568733695634,-0.5772873122837489,-1.1601398421226288,1.0094881093764196,-0.6390263266926556,-3.1667076567276573,-1.499803291586591
2.4852300447495406,1.5082165530847176,1.004824040761463,1.0019389257177855,-0.33131188756416124,-0.9489985517720938,-0.6754823800057012,0.9407358957534817,-0.4429837611014263,-1.2965136884116895,-0.4429837611014263,1.6653565735694893,-1.1164212999138265,-0.4429837611014263,1.3265642853655772,-1.1020332171927698,-0.4429837611014263,1.3363512781515199,0.7877570148091404,-0.4429837611014263,-0.6154143066421973,1.0931866882030792,-0.4429837611014263,-0.8756968195591988,-0.9160971693017947,-0.4429837611014263,1.1475933717935862,-1.4521602145326231,2.1307055411967144,-0.46336366101901144,1.8930915937861879,-0.5149027361471645,-0.9619812500292954,-0.5398445564147902,-0.6001599028466249,0.4429837611014261,0.2487145324717964,1.6581413063789556,-0.6049517294840869,1.3430568733695634,-0.5917056999222926,-1.1601398421226288,1.0094881093764196,-0.6390263266926556,0.3157853860856097,-1.499803291586591
-0.40237723751677046,-0.8646949647108084,-0.13217974860253875,1.0019389257177855,-0.33131188756416124,-0.9489985517720938,1.4804235159939476,-1.0629976006167499,-0.4429837611014263,0.7712992226291592,-0.4429837611014263,-0.6004720045369152,0.8957192057131007,-0.4429837611014263,-0.7538270184353849,-1.1020332171927698,-0.4429837611014263,1.3363512781515199,-1.2694269694853586,-0.4429837611014263,1.624921600305599,-0.9147568396060011,-0.4429837611014263,1.1419477354084393,1.091587261165922,-0.4429837611014263,-0.8713887902969404,0.6886292504039226,-0.46932810783340245,-0.46336366101901144,1.8930915937861879,-0.5149027361471645,-0.9619812500292954,-0.5398445564147902,0.037185896773182514,0.4429837611014261,-0.740547779249825,-0.60308490968348,-0.6049517294840869,-0.7445701070656254,-0.1827109315483276,0.8619650525667389,-0.9906010687116655,-0.6390263266926556,0.3157853860856097,-1.499803291586591
-0.40237723751677046,-0.2402445652909332,0.8726951600402642,1.0019389257177855,-0.33131188756416124,-0.9489985517720938,-0.6754823800057012,0.9407358957534817,-0.4429837611014263,0.7712992226291592,-0.4429837611014263,-0.6004720045369152,-1.1164212999138265,-0.4429837611014263,1.3265642853655772,0.9074136644876452,-0.4429837611014263,-0.7483062397958936,0.7877570148091404,-0.4429837611014263,-0.6154143066421973,-0.9147568396060011,-0.4429837611014263,1.1419477354084393,-0.9160971693017947,-0.4429837611014263,1.1475933717935862,0.6886292504039226,-0.46932810783340245,-0.46336366101901144,-0.5282364589660438,-0.5149027361471645,-0.9619812500292954,1.8523850766249992,-0.3508899186084044,0.4429837611014261,0.1337543861555224,1.6581413063789556,-0.6049517294840869,-0.7445701070656254,-0.5024610470940045,0.8619650525667389,-0.9906010687116655,-0.6390263266926556,0.3157853860856097,0.6667541040946334
-0.40237723751677046,0.13442567436099198,-0.47814879154357276,1.0019389257177855,-0.33131188756416124,-0.9489985517720938,1.4804235159939476,-1.0629976006167499,-0.4429837611014263,0.7712992226291592,-0.4429837611014263,-0.6004720045369152,0.8957192057131007,-0.4429837611014263,-0.7538270184353849,-1.1020332171927698,-0.4429837611014263,1.3363512781515199,-1.2694269694853586,-0.4429837611014263,1.624921600305599,1.0931866882030792,-0.4429837611014263,-0.8756968195591988,1.091587261165922,-0.4429837611014263,-0.8713887902969404,0.6886292504039226,-0.46932810783340245,-0.46336366101901144,-0.5282364589660438,-0.5149027361471645,-0.9619812500292954,1.8523850766249992,-0.5800877703663111,0.4429837611014261,-1.0415618465779635,-0.60308490968348,-0.6049517294840869,-0.7445701070656254,-0.5348634701178261,0.8619650525667389,1.0094881093764196,1.5648807540928709,0.3157853860856097,-1.499803291586591
-0.40237723751677046,-0.9063249913388001,-0.7006816432845394,-0.9980648264399984,3.018304013635315,-0.9489985517720938,1.4804235159939476,-1.0629976006167499,-0.4429837611014263,0.7712992226291592,-0.4429837611014263,-0.6004720045369152,0.8957192057131007,-0.4429837611014263,-0.7538270184353849,-1.1020332171927698,-0.4429837611014263,1.3363512781515199,0.7877570148091404,-0.4429837611014263,-0.6154143066421973,-0.9147568396060011,-0.4429837611014263,1.1419477354084393,-0.9160971693017947,-0.4429837611014263,1.1475933717935862,0.6886292504039226,-0.46932810783340245,-0.46336366101901144,-0.5282364589660438,-0.5149027361471645,1.0395213004094903,-0.5398445564147902,-0.07844831250116178,0.4429837611014261,-1.2351789351106353,-0.60308490968348,1.6530244501537614,-0.7445701070656254,-0.14211030622917042,-1.1601398421226288,-0.9906010687116655,-0.6390263266926556,-3.1667076567276573,0.6667541040946334
